title,Label
gelecek kovid 19dan şiddetli olabil salgın karşı hazırlan ,1
saat kovid vaka görül ,1
koronavirüsle mücadele saat yaşanan ,1
sağlık bakan koca sağlık çalışan mücadele tedbir uyarak destek ol ,1
kişi yanlışlık fazla kovid aşı vurul ,1
salgın saat ,1
fransa 2020yi kovid kriz şiddetli protesto gösteri geçir ,1
kovid 19dan ölen sayı bini geç ,1
saat kişi kovid 19dan hayat kaybet ,1
bazı insan sanki koronavirüs yokmuş davran ,1
kovid salgın mücadele ede sağlık çalışan duyarsız insan yakın ,1
vuhanda kovid 19la ilgili haber yapan çinli gazeteci hapis mahkûm edil ,1
sağlık bakan koca bugün tespit edilen yeni hasta aktif vaka sayı düş devam et ,1
ağır hasta sayı oldu kişi kovid tedavisikarantinasının son erme iyileşen sayı milyon 433e yüksel ,1
türkiye saat kovid testi yapıl kişi testi pozitif çıktı kişi hayat kaybet ,1
i̇zmir kovid yenen yaş asistan doktor kıvanç kaça virüs karşı genç yaşlı dikkatli olma gerektik söyle ,1
kovid 19dan ölen sayı bini geç ,1
cumhurbaşkanı erdoğan kovid inşallah kısa süre üretim olan birden fazla aşı millet hizmet sunmak kararlı ,1
kokutucu sağlık bakan pilli kovid aşı içeri gelme beklen ,1
engelli köpek yavru koronavirüs savaşçı sahip çıktı ,1
konya görevli sağlık çalışan yan kovid mücadele sürdür yan hastane bahçe doğum yapan engelli köpek yavru sahip çıktı ,1
almanya kovid kaynaklı ölüm bini geç ,1
yakalandık kovid hastane ev gördük tedavi art yenen yaş kardiyoloji uzman boyacı yaşadık anlat ,1
kovid vaka ocak washington çıktı ,1
2020de abide gündem kovid salgın damga vur ,1
podcast koronavirüste saat aralık 2020 ,1
dünya genel kovid tespit edilen kişi sayı milyon bini geç ,1
kovid nedeniyle haftalık karantina girdi ,1
başkan trump kovid ekonomik destek paket imzala ,1
kovid ilaç hastalık kendi kalp kriz olabil ,1
bilim kurulu üye prof eder azap kovid hasta tedavi kullanılan ilaç ilişkin açıklama bulun ,1
türkiye koronavirüsle mücadele saat yaşanan ,1
berlin kovid merkezî faaliyet geç ,1
abide kovid salgın kötü yaşa olabilecek uyarı ,1
dünya genel kovid vaka sayı milyon geç ,1
koronavirüs salgın saat ,1
israilli bakan filistinli güvenlik tutuklularına kovid aşı yapılmama talimat ,1
sağlık bakan koca peki kovid alarm sebebiyle aşı geliş ertelen ,1
zirve batım keyfî kovid kaçır ,1
bakan koca peki kovid alarm peki gümrük görülen kovid vaka sebebiyle aşı geliş ertelen ,1
kovid ilaç hastalık kendi kalp kriz olabil ,1
bilim kurulu üye prof eder azap kovid hasta tedavi kullanılan ilaç ilişkin açıklama bulun ,1
peki kovid vaka sayı artış nedeniyle acil durum ilan edil ,1
kovid tedavi art sağlık kavuşan uza eder binnur aksoy yaşadık süreç paylaş ,1
ağır hasta sayı oldu kişi kovid tedavisikarantinasının son erme iyileşen sayı milyon 230a yüksel ,1
türkiye saat kovid testi yapıl kişi testi pozitif çıktı kişi hayat kaybet ,1
abide kovid 19dan ölen sayı bin yaklaş ,1
avrupa kovid aşı yapıl başlan ,1
kovid tedavi art sağlık kavuşan uza eder binnur aksoy hemşire nuray bingöl yaşadık süreç paylaş ,1
dünya genel kovid 19dan iyileşen sayı milyon geç ,1
kovid 19la mücadele ilişkin sosyal medya yansıyabil türlü aykırılık siber suç mücadele istihbarat birim takip edil ,1
yılbaşı uygulan kısıtlama il kovid tedbir içiş bakanlık güvenlik acil durum merkezî saat takip edil ,1
dünya genel kovid tespit edilen kişi sayı milyon bini geç ,1
kovid yenen belediye başkan uğurlu yaşadık anlat ,1
sağlık bilim üniversite gülhane fakülte tıbbi mikrobiyoloji tıbbi viroloji uzman eder şahiner koronavirüsteki mutasyon ilişkin açıklama bulun ,1
sağlık bakan koca elâzığdaki deprem kayıp yaşanmama sevindirici durum ciddi olan vatandaş bulunmamak ,1
kovid ilaç hastalık kendi kalp kriz olabil ,1
bilim kurulu üye prof eder azap kovid hasta tedavi kullanılan ilaç ilişkin açıklama bulun ,1
kovid tedavi art sağlık kavuşan uza eder binnur aksoy yaşadık süreç paylaş ,1
bidendan trumpa kovid ekonomik destek paket imzalama çağrı ,1
oyuncu hakan karsak abide doktor koronavirüs yorgunluk fotoğraf verdi ,1
türkiye koronavirüsle mücadele saat yaşanan ,1
sağlık bakan koca yurdu çeşitli bölge toplanan örnek mutasyon rastlan ,1
dünya müslüman alim birlik doktor onay geçen kovid aşı dinen uygun olduk fetva ,1
dünya genel tedavi süre kovid hasta sayı milyon aş ,1
koronavirüs salgın saat ,1
almanya kovid aşı yapıl ,1
sağlık bakan koca yurdu çeşitli bölge toplanan örnek i̇ngiltere rapor ettik mutasyon rastlan ,1
kovid 19la mücadele kahraman filyasyon ekip karlı bölge görev baş ,1
ağır hasta sayı oldu kişi kovid tedavisikarantinasının son erme iyileşen sayı milyon yüksel ,1
türkiye saat kovid testi yapıl kişi testi pozitif çıktı kişi hayat kaybet ,1
abide kovid 19dan ölen sayı bini aş ,1
i̇ngiltere belirlenen kovid 19un hızlı yayılan tür ispanya tespit edil ,1
kovid 19un hızlı yayılan tür i̇sveç tespit edil ,1
yoğun bakım çalışan kovid süreç hasta nefes ol ,1
coronavac aşı güvenilirlik etkililik türkiye rapor ortay kondu ,1
dünya genel kovid tespit edilen kişi sayı milyon geç ,1
fransa saat kovid vaka görül ,1
kovid mutasyon risk nedeniyle uçuş durdurulduk i̇ngiltere tahliye seferî yap ,1
kovid aşı uygula başlayan i̇srail işgal altın filistin kader terk et ,1
fransa i̇ngiltere temaslı kişi kovid 19un bulaşıcı tür rastlan ,1
engin altan düzyatanın tercih koronavirüsle zorlu mücadele ,1
türkiye koronavirüsle mücadele saat yaşanan ,1
kovid yaş yenen gürcü fatma nine insan sabırlı iradeli ol çağrı ,1
abide başkanlık seçim kovid nedeniyle oy posta yoluyla kullanılma açtık tartışma damga vur ,1
dünyada 2020 seçim kovid gölge yapıl ,1
koronavirüs salgın saat ,1
dünya genel kovid vaka sayı milyon geç ,1
koronavirüsle mücadele kapsam aralık pazartesi saat 0500te son er sokak çık kısıtlama başla ,1
saat kişi kovid testi pozitif çıktı kişi hayat kaybet ,1
dünya genel kovid vaka sayı milyon geç ,1
papa franciscus geleneksel noel mesaj kovid aşı çağrı yap ,1
kovid 19la mücadele yoğun bakım servis arası eklenen basamak yak bakım ünite ,1
haber global genel yayın yönetmen tuba atav koronavirüsle zorlu mücadele seç ,1
ağır hasta sayı oldu kişi kovid tedavisikarantinasının son erme iyileşen sayı milyon 803e yüksel ,1
kovid karşı bağışıklık sürebilecek belirlen ,1
türkiye saat kovid testi yapıl kişi testi pozitif çıktı kişi hayat kaybet ,1
i̇stanbul yeni koronavirüsle mücadele önlem kapsam hafta son uygulan sokak çık kısıtlama önce trafik yoğunluk oluş ,1
japonya kovid 19un hızlı yayılabilen tür vaka tespit edil ,1
podcast koronavirüste saat aralık 2020 ,1
kovid mutasyon risk nedeniyle uçuş durdurulduk i̇ngiltere tahliye seferî düzenle ,1
cumhurbaşkanı erdoğan insanlık olarak koronavirüs salgın dolayısıyla bakımdan zorlu farklı dönem geç ,1
abdi i̇ngiltere gelen yolcu negatif kovid testi şart getir ,1
devlet hastane görev yapan acil uzman ürk selen sağlam kovid tedavi göre hasta nefes olabilmek çaba göster ,1
filistinli 2020yi i̇srail zulüm yan sıra abide aleyhtar politika kovid nedeniyle zorlu geçir ,1
türkiye koronavirüsle mücadele saat yaşanan ,1
kovid vaka toplu aşıla rağmen art ,1
kovid aşı doz yaptıran sayı bini geç ,1
nijerya kovid 19un tür tespit edildik ileri sürül ,1
koronavirüs salgın saat ,1
sağlık bakan koca  gelecek aşın türk insan etkili güvenilir olduğunda emin ,1
kovid mutasyon karşı tedbir kapsam uçuş yasak getir ,1
almanya mutasyon uğra koronavirüs vaka tespit edil ,1
turizm başkent yılbaşı kovid tedbir taviz ,1
sağlık bakan koca aşın etkili olacak müjde al aşılanıp etki göre kendi koru zaman ,1
sağlık bakan koca  gelecek aşın türk insan etkili güvenilir olduğunda emin ,1
sağlık bakan koca bugün tespit edilen yeni hasta aktif vaka sayı düşüş devam et ,1
ağır hasta sayı oldu kişi kovid tedavisikarantinasının son erme iyileşen sayı milyon 292ye yüksel ,1
türkiye saat kovid testi yapıl kişi testi pozitif çıktı kişi hayat kaybet ,1
sağlık bakan koca kovid aşı zorunlu yapılma yan değil vatandaş ikna edebil herkes aşı yaptıracak inan ,1
kovid süreç dijital veri güvenlik önem art ,1
sağlık bakan koca kovid aşı sağlık çalışan birlikte aşı olan kişi olacak ,1
sağlık bakan koca kovid sinovac pfizer aşı dünyada ucuz al olacak ,1
sağlık bakan koca kovid planlama birinci aşama milyon yak kişi olduk söyleyebil ,1
sağlık bakan fahrettin koca koronavirüste mutasyon bilinmeli mutasyon eylül ayın beri mevcut ,1
sağlık bakan koca dünya ortak amaç uğrun mücadele ettik sonuç ulaşmadan sonlanan olarak tarih geçecek ,1
sağlık bakan koca koronavirüs bilim kurulu toplantı art basın toplantı düzenli ,1
devlet hastane görev yapan acil uzman ürk selen sağlam kovid tedavi göre hasta nefes olabilmek çaba göster ,1
moderna kovid aşım i̇ngiltere ortay çıkan yeni türe karşı etkili ,1
başkan gül ini tercih kâbe koronavirüs sessizlik oldu ,1
abide kovid 19dan hayat kaybeden sayı saat art ,1
abide yeni koronavirüs salgın nedeniyle hayat kaybeden sayı saat artarak 328e ulaş ,1
dünya genel kovid tespit edilen kişi sayı milyon bini geç ,1
oyuncu bülent inal tercih koronavirüs hindistan oldu ,1
kovid nedeniyle ölen türk sayı bini geç ,1
podcast koronavirüste saat aralık 2020 ,1
kovid yenen yılmaz bıçak biç ağır süreç yaşa ,1
yapımcı çağla tercih koronavirüsle zorlu mücadele oldu ,1
kovid mutasyon yayılma önlemek uçuş yasak getir ,1
brezilyalı yetkili coronavac aşı etkili olduk açıkla ,1
kovid 19dan etkilenen esnaf sanatkâr hibe kira destek uygula esas belli oldu ,1
dünya genel kovid vaka sayı milyon geç ,1
koronavirüsten hayat kaybeden doktor hikâye yürek burk ,1
kovid 19un mutasyon geçirdik güney afrika günlük pozitif oran yüzde 26ya ulaş ,1
abide kovid aşı olan sayı milyon aş ,1
türkiye koronavirüsle mücadele saat yaşanan ,1
kovid 19dan korunma etkili yöntem ,1
i̇ngiltere kovid nedeniyle saat kişi hayat kaybet ,1
sağlık bakan koca sağlık çalışan destek iste ,1
i̇talya kovid 19dan ölen sayı bini geç ,1
kanat modernanın kovid aşı onayla ,1
uzman kronik hasta kovid aşı yaptır uyarı ,1
dinleyin kovid pandemisinde yeni umut aşı ,1
koronavirüs salgın saat ,1
türkiye katar birlik 2020 yıl kovid salgın rağmen güçlenerek devam et ,1
baba anne yaşlı olduk kulak duymadık koronavirüs olduk söyle ,1
asırlık çift hastalık habersiz kovid ev yen ,1
abideli milyarder kovid süreç servet servet kat ,1
parti genel başkan akşenerin seçim koronavirüs yorgunluk oldu ,1
bilim insan mutasyon uğra kovid karşı panik gerek açıklama ,1
i̇ngiltere kovid 19un güney afrika kaynaklı hızlı yayılan başka tür tespit edil ,1
kovid aşı arası farklı yöntem üretilen aday çık ,1
i̇srail kovid 19un bulaşıcı yeni tür saptan ,1
sağlık bakan koca dönem bulaşma engellemek derece önemli ,1
sağlık bakan koca aktif vaka sayı düşüş sevindirici yeni vaka sayı kısıtlama tedbir uyum azalt ,1
ağır hasta sayı oldu kişi kovid tedavisikarantinasının son erme iyileşen sayı milyon 307ye yüksel ,1
türkiye saat kovid testi yapıl kişi testi pozitif çıktı kişi hayat kaybet ,1
saadet parti genel başkan karamollaoğlu kâbe koronavirüs sessizlik seç ,1
türk araştırmacı kovid bulaş risk hesaplayan yeni yöntem geliştir ,1
kovid yenen dakika nefessiz kal istedik an ,1
abide kovid 19dan ölen sayı bin yaklaş ,1
abide yeni koronavirüs salgın nedeniyle hayat kaybeden sayı saat artarak 841e ulaş ,1
başkan avdagiçin tercih koronavirüsle zorlu mücadele oldu ,1
kovid tedavi verilen ilaç belirtilen süre kullanıl ,1
prof eder uzbay kovid tedavi türkiye aktif olarak kullanılan ilaç olan favipiravire ilişkin bilgi verdi ,1
kovid 19dan hayat kaybeden prof eder orhan kural yolculuk uğurlan ,1
koronavirüs bilim kurulu toplantı yarın ertelen ,1
i̇stanbul latin katolik cemaat ruhani reis gonzalez kovid nedeniyle yaşam yitir ,1
arjantin kovid tedavi at ürettik antikor yapılan serum kullan ,1
saat kişi kovid 19dan hayat kaybet ,1
abdi biontechpfizer kovid aşı onlar milyon ilave doz anlaş yak ,1
saat kovid nedeniyle kişi öl ,1
biontechpfizerın geliştirdik kovid aşı kullanım onayla ,1
kovid aşı teslim uygulan oran yüzde olarak belirlen ,1
prof eder orhan kural kovid nedeniyle hayat kaybet ,1
koronavirüsü yenen doktor tedbir uy çağrı ,1
kolombiya kahve üretici tercih koronavirüs yasak polis iftar oldu ,1
türkiye koronavirüsle mücadele saat yaşanan ,1
sağlık bakan koca i̇zmir trabzon samsun hatay kovid seyir ilişkin veri paylaş ,1
guinnes rekortmen karabay tercih koronavirüs hindistan ,1
kovid nedeniyle hayat kaybeden doktor mesaj sağlık çalışan yardımcı ol oldu ,1
abide 2020 kovid nedeniyle ölümcül olacak ,1
bakan koca kovid 19da bulaş oran yüzde yükseldik açıkla ,1
koronavirüs salgın saat ,1
türk firma hava yüzey koronavirüsleri temizleyen cihaz patent başvuru bulun ,1
tıbbi mikrobiyolog mutasyon uğra kovid karşı sıkı tedbir uyarı ,1
i̇talya kovid aşı aralıkta olarak sağlık çalışan yap ,1
sağlık bakan koca ağır hasta sayı aktif vaka sayı düş devam et vaka azaldık dönem aile bulaşma artış göster ,1
ağır hasta sayı oldu kişi kovid tedavisikarantinasının son erme iyileşen sayı milyon 815e yüksel ,1
türkiye saat kovid testi yapıl kişi testi pozitif çıktı 251kişi hayat kaybet ,1
görev yap kovid yakalanan dâhiliye uzman hekim mustafa yakarışık türedi mücadele kaldık yer devam et ,1
yakalandık kovid ağır geçiren yaş beytullah bilgiç maske sosyal mesafe hijyen kural uy çağır ,1
sürü bağışıklık strateji başarısız olan i̇sveç kovid 19dan ölen sayı bini geç ,1
podcast koronavirüste saat aralık 2020 ,1
robert koch enstitü başkan wieler kovid nedeniyle gelecek hafta geçecek ,1
millî savun bakan ak kovid tedbir ilişkin açıklama bulun ,1
türkiye huzurevlerinde alınan kovid önlem örnek göster ,1
kovid geçir olan yapıl ,1
kovid aşı önce antikor testi yapılma gerekli ,1
ekip koronavirüs hastane görüntüle ,1
kovid vaka görül ,1
sağlık bakan koca suşların incelenme kısa süre neticelen ,1
biontech ceosu prof eder şahin kovid 19un yeni mutasyon karşı hafta yeni geliştirebil ,1
kovid hasta vaka sayı düşüş kısıtlama amaç ulaştık göster ,1
yeni koronavirüs salgın kapsam kasım hayat geçirilen sıkı tedbir sonra hasta vaka sayı hızlı düşüş başla ,1
kolon kanser atlatan yaş nuri dede kovid yen ,1
fenerbahçeli millî futbolcu ozan tufan kovid yakalan ,1
kovid salgın ikinci dalga zirve nokta geri bırak hastane yatan sayı yüzde oran yoğun bakım yatan sayı oran azal ,1
kovid hasta yüzde yoğun bakım hasta yüzde azal ,1
gazeteci favori kare koronavirüsle zorlu mücadele oldu ,1
görülen kovid tür dünyada panik aç ,1
abdi senato kovid salgın yönelik ekonomik destek paket onayla ,1
abdi temsilci meclis kovid salgın yönelik ekonomik destek paket bütçe onay ,1
abdi dışişleri bakanlık kovid önlem art ,1
saat kişi kovid 19dan hayat kaybet ,1
başkanlık seçilen bide kovid aşı yaptır ,1
koronavirüsle mücadele saat yaşanan ,1
sağlık bakan koca vaka sayı düşen il veri paylaş ,1
kovid 19un bulaşıcı tür saptan ,1
avustralya yeni koronavirüsün i̇ngiltere ortay çıkan bulaşıcı tür tespit edil ,1
konya sağlık müdürlük acil sağlık hizmet başkan yardımcı çelikdelen kovid testi pozitif çıkma art haftalık tedavi tamamlanma sonra görev yeniden dön ,1
görülen kovid tür dünyada panik aç ,1
2020de kovid rağmen yurt dış vatandaş yönelik hizmet sürdür ,1
yabancı kayakseverler kovid rağmen erciyes tercih et ,1
